season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,RG Sharma,Rohit Sharma,43,32,73,3,1,134.37,True,False,"{'wickets': 4, 'runs': 115}",15.2, b Cummins,"<B>chopped on!</b> Once again Cummins does the job he's asked to! Slower ball, an offcutter at length wide outside off. Rohit static with the feet and looks to swish at that away from the body. Can't get it away",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,Q de Kock,Quinton de Kock,2,6,10,0,0,33.33,False,False,"{'wickets': 1, 'runs': 10}",1.6,c Tripathi b Varun,<b>long-on takes it running in!</b> Wristspin release from around the wicket. Lobbed up at his toes and he looks to launch that between deep midwicket and long-on. Looks it's held its line and messed with his swing. Ends up chipping it high and Tripathi does well running in,
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,SA Yadav,Suryakumar Yadav,56,36,40,7,2,155.55,False,False,"{'wickets': 2, 'runs': 86}",10.3,c Shubman Gill b Shakib Al Hasan,"<b>high in the sky but Gill is comfortable under that coming in from long-on.</b> Oh this is a lovely delivery. Shakib is in control tonight. Tosses it up, just short of a good length. Offers no pace and gets that to dip on SKY who has stepped out and isn't to the pitch of it. Looks like he wanted to go over extra cover, one of his stock shots against spin, but he got nothing from the bowler. Only managed to lift that high up and his rollicking innings comes to an end",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,Ishan Kishan,Ishan Kishan,1,3,5,0,0,33.33,False,False,"{'wickets': 3, 'runs': 88}",11.1,c Prasidh Krishna b Cummins,"<b>right on cue!</b> Tucks him up at the ribs, Kishan's response usually is to get inside the line, drop his shoulders into the off side and hook aerially. That's what he does this time but he's hit it straight to fine leg",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,HH Pandya,Hardik Pandya,15,17,27,2,0,88.23,False,False,"{'wickets': 5, 'runs': 123}",16.2,c Russell b Prasidh Krishna,"<b>taken at mid-off.</b> Hardik's struggle ends. Prasidh slows it down this time. Full offcutter at off stump as Hardik gets deep in the crease with the front leg away - his position for the big slog. Forced to go straight, forced to go through it too soon. Russell takes him",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,KA Pollard,Kieron Pollard,5,8,13,1,0,62.50,False,False,"{'wickets': 6, 'runs': 125}",17.2,c &dagger;Karthik b Russell,"<b>caught behind!</b> Full and wide outside off, Pollard shuffles and looks to drill this through the covers. Thick outside edge. DK is wide in his stance for Russell's angle and has an easy one",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,KH Pandya,Krunal Pandya,15,9,19,3,0,166.66,False,False,"{'wickets': 8, 'runs': 150}",19.3,c Prasidh Krishna b Russell,<b>chipped straight to short fine.</b> Russell has three. Slower short ball at leg stump. Krunal looks to get inside the line and get this pull over that fiedler. But the change in pace doesn't allow a clean swing and it is an easy take,
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,M Jansen,Marco Jansen,0,1,3,0,0,0.00,False,False,"{'wickets': 7, 'runs': 126}",17.3,c Cummins b Russell,"<b>picks out sweeper cover.</b> Length ball across off stump, gets on the front foot and opens the face on his lofted drive. Can't go through with it and it ends up a friendly slice for the bowler",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,RD Chahar,Rahul Chahar,8,7,15,0,0,114.28,False,False,"{'wickets': 10, 'runs': 152}",19.6,c Shubman Gill b Russell,"<b>he has a five-for!</b> In a two-over spell! Russell applying the perfect finishing touch to a solid bowling performance. This is a length ball at middle stump, he shuffles and looks for the slog over midwicket. Can only get it as far as long-on. Russell spreads his arms and shrieks in celebration",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,JJ Bumrah,Jasprit Bumrah,0,1,2,0,0,0.00,False,False,"{'wickets': 9, 'runs': 150}",19.4,c Shakib Al Hasan b Russell,"<b>taken at deep midwicket!</b> Four for Andre. Short and across middle stump, wants to pull that over square. Ends up slicing it and Shakib runs in and takes that with ease",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,1,TA Boult,Trent Boult,0,0,3,0,0,-,False,True,{},,not out,,
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,N Rana,Nitish Rana,57,47,74,6,2,121.27,False,False,"{'wickets': 4, 'runs': 122}",14.6,st &dagger;de Kock b Chahar,"<b>stumped off Chahar's last ball!</b> Sublime spell from Chahar. Saw Rana coming and pushed a slide through, across him. Rana was stranded. That was short of a length and past the outside edge",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,Shubman Gill,Shubman Gill,33,24,40,5,1,137.50,False,False,"{'wickets': 1, 'runs': 72}",8.5,c Pollard b Chahar,"<b>holes out to long-off.</b> A subtle change from Chahar - a bit quicker, a bit fuller, a bit closer to the body. Gill clears the front leg and wants to pump this straight, but it's come off the low part of his bat. Chahar is uproarious",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,RA Tripathi,Rahul Tripathi,5,5,10,0,0,100.00,False,False,"{'wickets': 2, 'runs': 84}",10.3,c &dagger;de Kock b Chahar,<b>spins a long way and draws the edge!</b> Short of a length legbreak from just outside leg. He closes the face to try and stab that through midwicket but that rips quickly and he's caught off the outside edge,
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,EJG Morgan,Eoin Morgan,7,7,12,1,0,100.00,True,False,"{'wickets': 3, 'runs': 104}",12.5,c Jansen b Chahar,"<b>holes out to deep midwicket!</b> Superb, superb bowling again from Chahar. Hangs it up at a length, wide outside off and dipping quickly at him. He steps out and is made to reach out for this slog. Not in position to execute it and he has his man",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,Shakib Al Hasan,Shakib Al Hasan,9,9,15,1,0,100.00,False,False,"{'wickets': 5, 'runs': 122}",15.2,c Yadav b KH Pandya,"<b>lofted straight to deep square!</b> KKR offering some real gifts to Mumbai here. This is full on middle stump, looks for the big slog sweep but is nowhere close to executing that. Sends it high and is taken well inside the boundary. Krunal delivered that from behind the crease, as he does often as a variation",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,KD Karthik,Dinesh Karthik,8,11,30,0,0,72.72,False,True,{},,not out,,
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,AD Russell,Andre Russell,9,15,22,1,0,60.00,False,False,"{'wickets': 6, 'runs': 140}",19.3,c &amp; b Boult,"<b>gets him off the leading edge!</b> Superb change-up from Boult. Nails the yorker at leg stump. Russell is surprised, he's out of sorts, he's going back. Looks to jab that through square leg, Boult takes an easy one in the follow through. That's a dot ball and a new man at the crease now",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,PJ Cummins,Pat Cummins,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 140}",19.4, b Boult,"<b>rips off stump out and yells in delight!</b> What an over! What a ball. Into the blockhole, angled away from middle and hitting off comprehenseively. Cummins was deep in the crease trying to hoick that over square leg. It is another dot ball and <b>Karthik still at the non-striker's end</b>",
2021.0,1254062,KKR v MI,KKR,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,Harbhajan Singh,Harbhajan Singh,2,2,2,0,0,100.00,False,True,{},,not out,,
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,KL Rahul,KL Rahul,91,50,110,7,5,182.00,True,False,"{'wickets': 5, 'runs': 220}",19.2,c Tewatia b Sakariya,"full and in the slot around off stump, Rahul picks it up and swats it in the air. Rahul keeps Tewatia interested at the edge of the midwicket boundary. He gets into a side-on position, grabs the ball with both hands, but then realises that the momentum will push him beyond the boundary. He tosses the ball back into play, then jumps back to collect it on the rebound. Excellent work in the deep from Tewatia",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,14,9,15,2,0,155.55,False,False,"{'wickets': 1, 'runs': 22}",2.4,c &dagger;Samson b Sakariya,"<strong>What a moment for Sakariya</strong>! He leaps for joy and roars. His team-mates are chuffed for him. Fuller than a good length and slanting away outside off. Agarwal, having jumped outside leg in order to manufacture swinging room, simply throws his bat at ball and snicks it behind to Royals' new captain",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,CH Gayle,Chris Gayle,40,28,31,4,2,142.85,False,False,"{'wickets': 2, 'runs': 89}",9.5,c Stokes b Parag,"Stokes runs in from long-on, throws himself forward, and makes it now mistake this time. <strong>Parag isn't bowling legbreaks, darts an offbreak outside off</strong>. Gayle can't quite get hold of the loft, he ends up slicing it to Stokes",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,DJ Hooda,Deepak Hooda,64,28,48,4,6,228.57,False,False,"{'wickets': 3, 'runs': 194}",17.3,c Parag b Morris,<b>taken at long-on</b>. Hooda has been hitting everything coming his way and he backs himself against a shortish ball. So much that his weight his forward and he's looking to take it down town. Unfortunately that kinda technique only rarely comes off. Gets it high on the bat. Gets more height than distance and Parag takes a simple catch. <b>End of a superb innings and his coaches in the dugout really appreciate it</b>,
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,N Pooran,Nicholas Pooran,0,1,8,0,0,0.00,False,False,"{'wickets': 4, 'runs': 201}",17.6,c Sakariya b Morris,"<b>taken at fine leg</b>! This is superb stuff. Sakariya, take a bow! Pooran could be so dangerous at this time of an innings. And he had the perfect ball to start. A long hop well outside leg. The only thing going for it is the lack of pace, which is possibly why he doesn't middle the pull shot. It flies to the left of the short fine leg fielder. Sakariya sees it. Dives full length and grabs it two-handed. The umpires take a closer look to make sure he hasn't let the ball touch the grass as he game to ground. Replays suggest he hasn't. But they have to do their due diligence. Pooran is waiting. He's waiting... Awful long time to just stand around and wait especially after making a duck. Come on, umps. Let's get the game moving! Yep, it's out. And that's five minutes of our lives we're probably never getting back.",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,Shahrukh Khan,6,4,12,1,0,150.00,False,True,{},,not out,,
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,PBKS,1,JA Richardson,Jhye Richardson,0,2,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 221}",19.6,c Morris b Sakariya,"<strong>Fine finish from Sakariya on debut</strong>. Back-of-the-hand slower variation once again, full and outside off. Richardson can't quite get underneath it and lift it over long-off. Ends up carving it to Morris who takes it on front of the RR dug out",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,BA Stokes,Ben Stokes,0,3,4,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.3,c &amp; b Mohammed Shami,"Three men go for the skier, including the bowler and the keeper. Despite some panic in the middle, and collision with Rahul, Shami hangs onto the ball. <strong>Welcome back, Shami!</strong> Hard-length delivery angling away off, tucks up Stokes for room. Draws a top-edge on the pull and somehow Shami clings on. Hooda was the third fielder there",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,M Vohra,Manan Vohra,12,8,20,1,1,150.00,False,False,"{'wickets': 2, 'runs': 25}",3.2,c &amp; b Arshdeep Singh,"<b>excellent return catch from Arshdeep</b>! And what a celebration, Vohra smacked it back and after Arshdeep grabbed it with both hands to his right, and then just looked back with his hands on the hips, with a straight face. Meme makers, hope you got a picture of that",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,SV Samson,Sanju Samson,119,63,112,12,7,188.88,True,False,"{'wickets': 7, 'runs': 217}",19.6,c Hooda b Arshdeep Singh,"Samson can't clear deep cover. The nerveless <strong>Arshdeep wins it for the Punjab Kings</strong>. Quite fittingly, Hooda, the man who set it up for Punjab Kings, takes the catch. Fullish and outside off, seems like a cutter, it was in Samson's slot, but he ends up slicing the ball to Hooda in the outfield. It's not easy to defend at the Wankhede in dewy conditions, but Punjab have pulled it off",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,JC Buttler,Jos Buttler,25,13,23,5,0,192.30,False,False,"{'wickets': 3, 'runs': 70}",7.3, b Richardson,"Maiden IPL scalp for Richardson. <strong>He bowls Buttler with a Bravo-esque big dipper</strong>. Barely 105ks, plunges sharply on Buttler, yorker-length variation, kisses off stump. Richardson is adapting better than Meredith to these Wankhede conditions",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,S Dube,Shivam Dube,23,15,30,3,0,153.33,False,False,"{'wickets': 4, 'runs': 123}",12.4,c Hooda b Arshdeep Singh,"<strong>Dube can't clear Hooda at long-off</strong>. Hooda has been terrific in the outfield although this is a fairly straightforward catch. On a length and outside off, in Dube's swinging arc, but he can only slice it to the outfielder",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,R Parag,Riyan Parag,25,11,19,1,3,227.27,False,False,"{'wickets': 5, 'runs': 175}",16.2,c &dagger;Rahul b Mohammed Shami,"<strong>bouncer from Shami,</strong> kicks up at Parag and messes with his pull. He can only tickle it behind to the keeper. Gloved to Rahul. RR need 47 off 22",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,R Tewatia,Rahul Tewatia,2,4,13,0,0,50.00,False,False,"{'wickets': 6, 'runs': 201}",18.1,c &dagger;Rahul b Meredith,"edged and caught by Rahul behind the stumps. <strong>Maiden IPL wicket for Meredith.</strong> Pretty full and wide of off, he asks Tewatia to reach out for it. He slashes and nicks it off to the keeper",
2021.0,1254061,RR v PBKS,RR,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,RR,2,CH Morris,Chris Morris,2,4,12,0,0,50.00,False,True,{},,not out,,
2021.0,1254060,SRH v KKR,SRH,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,1,N Rana,Nitish Rana,80,56,82,9,4,142.85,False,False,"{'wickets': 4, 'runs': 160}",17.3,c Shankar b Mohammad Nabi,"<b>taken at long-off.</b> Afghan spin pulling KKR back here. Slow, length, just outside off. Rana has cleared the front leg to swing into the leg side. Ends up slicing an easy one for long-off. A good innings from Rana, looked tired by the end though and tapered off a little",
2021.0,1254060,SRH v KKR,SRH,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,1,Shubman Gill,Shubman Gill,15,13,32,1,1,115.38,False,False,"{'wickets': 1, 'runs': 53}",6.6, b Rashid Khan,"<strong>Enter Rashid. Exit Gill</strong>. There's the breakthrough for SRH. Wrong'un from Rashid, on a length and breaking in. Gill goes for a roundhouse swipe, loses his balance, misses the sweep altogether. Rashid nails off stump",
2021.0,1254060,SRH v KKR,SRH,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,1,RA Tripathi,Rahul Tripathi,53,29,38,5,2,182.75,False,False,"{'wickets': 2, 'runs': 146}",15.2,c &dagger;Saha b Natarajan,<b>held on the second attempt.</b> Natarajan gets Tripathi with a slower ball. Cuts away from a leg stump line. He's down for the slog sweep but that ends up a slice off the low part of the bat. Floats to Saha's left and behind him. It pops out of the gloves as he turns but he's alert to where it's headed and holds on,
2021.0,1254060,SRH v KKR,SRH,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,1,AD Russell,Andre Russell,5,5,7,1,0,100.00,False,False,"{'wickets': 3, 'runs': 157}",16.2,c Pandey b Rashid Khan,"<b>Pandey holds low to his right.</b> Expertly done, as always. Rashid was kept for Russell, and he has the stick on him yet again. This was full and it was drilled hard and flat to long-on's left. Pandey ended up over-running it, but his eyes tracked it all the way and he managed to twist to go to his right and hold on after a decent amount of sprinting to his left",
